L3(도메인),[AS-IS] L5 Name,[AS-IS] L6 Name,Activity_ID,[TO-BE] L5 Name,[TO-BE] L6 Name,Cadence,Output Type,Change_Type,Change_Note
보상/근태,인센티브,인센티브 지급대상 명단 확정,V2-L6-0261,인센티브,인센티브 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
보상/근태,인센티브,인센티브 지급전표 승인완료,V2-L6-0262,인센티브,인센티브 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
보상/근태,퇴직금 지급,퇴직금 지급 요청 접수 로그 생성,V2-L6-0269,퇴직금 지급,퇴직금 지급 기준서 확정,수시,approval_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
보상/근태,퇴직금 지급,퇴직금 지급 요청 접수 로그 생성,V2-L6-0270,퇴직금 지급,퇴직금 지급 결과표 등록,수시,analysis_report,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
보상/근태,퇴직금 지급,퇴직금 산정확인서 확정,V2-L6-0271,퇴직금 지급,퇴직금 지급 결과 통보 발송 완료,수시,notification_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
보상/근태,퇴직연금,퇴직연금 요청 접수 로그 생성,V2-L6-0272,퇴직연금,퇴직연금 기준서 확정,수시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
보상/근태,퇴직연금,퇴직연금 적립금 이관파일 생성,V2-L6-0273,퇴직연금,퇴직연금 결과표 등록,수시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
보상/근태,퇴직연금,퇴직연금 처리 결과 확정,V2-L6-0274,퇴직연금,퇴직연금 결과 통보 발송 완료,수시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
보상/근태,퇴직자 미지급액 지급,퇴직자 미지급액 지급 요청 접수 로그 생성,V2-L6-0266,퇴직자 미지급액 지급,퇴직자 미지급액 지급 기준서 확정,수시,approval_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
보상/근태,퇴직자 미지급액 지급,퇴직자 미지급액 지급 요청 접수 로그 생성,V2-L6-0267,퇴직자 미지급액 지급,퇴직자 미지급액 지급 결과표 등록,수시,analysis_report,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
보상/근태,퇴직자 미지급액 지급,퇴직 미지급액 정산서 발행,V2-L6-0268,퇴직자 미지급액 지급,퇴직자 미지급액 지급 결과 통보 발송 완료,수시,notification_doc,신규분할,원본 1개 활동을 3개 성과 활동으로 분해
인력운영,시간선택제 관리,시간선택제 관리 요청 접수 로그 생성,V2-L6-0416,시간선택제 관리,시간선택제  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,시간선택제 관리,시간선택제 관리 발령통지서 발행,V2-L6-0417,시간선택제 관리,시간선택제  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,시간선택제 관리,시간선택제 관리 이행상태 로그 생성,V2-L6-0418,시간선택제 관리,시간선택제  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,예비군 관리,예비군 관리 요청 접수 로그 생성,V2-L6-0419,예비군 관리,예비군  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,예비군 관리,예비군 관리 발령통지서 발행,V2-L6-0420,예비군 관리,예비군  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,예비군 관리,예비군 관리 이행상태 로그 생성,V2-L6-0421,예비군 관리,예비군  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,촉탁계약직 관리,촉탁계약직 관리 요청 접수 로그 생성,V2-L6-0422,촉탁계약직 관리,촉탁계약직  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,촉탁계약직 관리,촉탁계약직 관리 발령통지서 발행,V2-L6-0423,촉탁계약직 관리,촉탁계약직  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,촉탁계약직 관리,촉탁계약직 관리 이행상태 로그 생성,V2-L6-0424,촉탁계약직 관리,촉탁계약직  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,파견직 관리,파견직 관리 요청 접수 로그 생성,V2-L6-0413,파견직 관리,파견직  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,파견직 관리,파견직 관리 발령통지서 발행,V2-L6-0414,파견직 관리,파견직  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,파견직 관리,파견직 관리 이행상태 로그 생성,V2-L6-0415,파견직 관리,파견직  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,리스킬링,리스킬링 요청 접수 로그 생성,V2-L6-0383,리스킬링,리스킬링 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,리스킬링,리스킬링 발령통지서 발행,V2-L6-0384,리스킬링,리스킬링 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,리스킬링,리스킬링 이행상태 로그 생성,V2-L6-0385,리스킬링,리스킬링 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사업특화 제도,사업특화 제도 요청 접수 로그 생성,V2-L6-0389,사업특화 제도,사업특화 제도 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사업특화 제도,사업특화 제도 발령통지서 발행,V2-L6-0390,사업특화 제도,사업특화 제도 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사업특화 제도,사업특화 제도 이행상태 로그 생성,V2-L6-0391,사업특화 제도,사업특화 제도 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,시니어,시니어 요청 접수 로그 생성,V2-L6-0386,시니어,시니어 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,시니어,시니어 발령통지서 발행,V2-L6-0387,시니어,시니어 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,시니어,시니어 이행상태 로그 생성,V2-L6-0388,시니어,시니어 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,수정경영계획,수정경영계획 요청 접수 로그 생성,V2-L6-0395,수정경영계획,수정경영계획 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,수정경영계획,수정경영계획 발령통지서 발행,V2-L6-0396,수정경영계획,수정경영계획 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,수정경영계획,수정경영계획 이행상태 로그 생성,V2-L6-0397,수정경영계획,수정경영계획 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 계획,인력 계획 요청 접수 로그 생성,V2-L6-0392,인력 계획,인력 계획 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 계획,인력 계획 발령통지서 발행,V2-L6-0393,인력 계획,인력 계획 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 계획,인력 계획 이행상태 로그 생성,V2-L6-0394,인력 계획,인력 계획 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,개별 전배,개별 전배 요청 접수 로그 생성,V2-L6-0365,개별 전배,개별 전배 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,개별 전배,개별 전배 발령통지서 발행,V2-L6-0366,개별 전배,개별 전배 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,개별 전배,개별 전배 이행상태 로그 생성,V2-L6-0367,개별 전배,개별 전배 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사내 Job Posting,사내 Job Posting 요청 접수 로그 생성,V2-L6-0362,사내 Job Posting,사내 Job Posting 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사내 Job Posting,사내 Job Posting 발령통지서 발행,V2-L6-0363,사내 Job Posting,사내 Job Posting 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사내 Job Posting,사내 Job Posting 이행상태 로그 생성,V2-L6-0364,사내 Job Posting,사내 Job Posting 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,전입,전입 요청 접수 로그 생성,V2-L6-0368,전입,전입 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,전입,전입 발령통지서 발행,V2-L6-0369,전입,전입 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,전입,전입 이행상태 로그 생성,V2-L6-0370,전입,전입 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,분석,분석 요청 접수 로그 생성,V2-L6-0407,분석,분석 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,분석,분석 발령통지서 발행,V2-L6-0408,분석,분석 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,분석,분석 이행상태 로그 생성,V2-L6-0409,분석,분석 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사원정보 관리,사원정보 관리 요청 접수 로그 생성,V2-L6-0410,사원정보 관리,사원정보  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사원정보 관리,사원정보 관리 발령통지서 발행,V2-L6-0411,사원정보 관리,사원정보  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,사원정보 관리,사원정보 관리 이행상태 로그 생성,V2-L6-0412,사원정보 관리,사원정보  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 DB 관리,인력 DB 관리 요청 접수 로그 생성,V2-L6-0401,인력 DB 관리,인력 DB  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 DB 관리,인력 DB 관리 발령통지서 발행,V2-L6-0402,인력 DB 관리,인력 DB  결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인력 DB 관리,인력 DB 관리 이행상태 로그 생성,V2-L6-0403,인력 DB 관리,인력 DB  결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인사발령,인사발령 요청 접수 로그 생성,V2-L6-0404,인사발령,인사발령 기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인사발령,인사발령 발령통지서 발행,V2-L6-0405,인사발령,인사발령 결과표 등록,상시,analysis_report,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,인사발령,인사발령 이행상태 로그 생성,V2-L6-0406,인사발령,인사발령 결과 통보 발송 완료,상시,notification_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
인력운영,제증명 관리,제증명 관리 요청 접수 로그 생성,V2-L6-0398,제증명 관리,제증명  기준서 확정,상시,approval_doc,명칭교정,행위형 표현을 결과 상태형 명칭으로 교정
