[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
제도,업적평가,후속 조치,"평가 이의신청 (신청, 부서장 소명, 심사, 보고, 확정)",제도,업적평가,후속 조치,"평가 이의신청 (신청, 부서장 소명, 심사, 보고, 확정) 결과 확정",HR,면접/심사 결과에 대한 정성적 판단
제도,역량진단,가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립,제도,역량진단,가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립 자료 수집 완료,Digital Worker,과거 이력 및 관련 데이터 수집
제도,역량진단,가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립,제도,역량진단,가이드 수립/배포 및 시스템 준비,팀/대직무별 Ground Rule 수립 최종안 확정,HR,기획안 최종 의사결정
제도,역량진단,가이드 수립/배포 및 시스템 준비,역량진단 운영 기조,제도,역량진단,가이드 수립/배포 및 시스템 준비,역량진단 운영 기조 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,가이드 수립/배포 및 시스템 준비,역량진단 운영 기조,제도,역량진단,가이드 수립/배포 및 시스템 준비,역량진단 운영 기조 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성 데이터 취합 완료",Digital Worker,작성에 필요한 원천 데이터 수집
제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성 기안서 확정",HR,내용 검토 및 기안 확정
제도,역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,역량진단,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 검토 완료",Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,역량진단,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 결과 확정",HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내,제도,역량진단,역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내 문구 확정,HR,안내/공지할 내용의 초안 컨펌
제도,역량진단,역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내,제도,역량진단,역량진단 운영 및 임직원 소통,안내문 작성 및 전사 메일링 안내 시스템 발송,Digital Worker,일괄 메일/메시지 발송 작업
제도,역량진단,역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포,제도,역량진단,역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포,제도,역량진단,역량진단 운영 및 임직원 소통,부서원/부서장 가이드 배포 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 사전/사후세션 운영 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,결과 분석/보고 및 결과 안내,진단 결과 분석,제도,역량진단,결과 분석/보고 및 결과 안내,진단 결과 분석 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,결과 분석/보고 및 결과 안내,진단 결과 분석,제도,역량진단,결과 분석/보고 및 결과 안내,진단 결과 분석 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,제도,역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,제도,역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려,제도,역량진단,결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,역량진단,결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려,제도,역량진단,결과 분석/보고 및 결과 안내,미완료 부서장 최종 독려 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내,제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내 문구 확정,HR,안내/공지할 내용의 초안 컨펌
제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내,제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내 시스템 발송,Digital Worker,일괄 메일/메시지 발송 작업
제도,승격,가이드 수립/배포 및 시스템 준비,승격 T/O 검토/확정,제도,승격,가이드 수립/배포 및 시스템 준비,승격 T/O 검토/확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,가이드 수립/배포 및 시스템 준비,승격 T/O 검토/확정,제도,승격,가이드 수립/배포 및 시스템 준비,승격 T/O 검토/확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리 요청 접수 완료,Digital Worker,시스템상 요청 내역 접수
제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리 현장 조치 완료,SSC,물리적/육안 작업이 필요한 행정 지원 패키지 이관
제도,승격,가이드 수립/배포 및 시스템 준비,승격요건/승격점수 정비/확정,제도,승격,가이드 수립/배포 및 시스템 준비,승격요건/승격점수 정비/확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,가이드 수립/배포 및 시스템 준비,승격요건/승격점수 정비/확정,제도,승격,가이드 수립/배포 및 시스템 준비,승격요건/승격점수 정비/확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내,제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내 문구 확정,HR,안내/공지할 내용의 초안 컨펌
제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내,제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내 시스템 발송,Digital Worker,일괄 메일/메시지 발송 작업
제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검,제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검,제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,승격,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 검토 완료",Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,승격,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 결과 확정",HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비 검토 완료,Digital Worker,기본 요건에 대한 1차 시스템/RPA 검토
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비 결과 확정,HR,결과물에 대한 최종 책임 및 의사결정
제도,승격,승격 운영 및 임직원 소통,"일정 안내(부서장용, 본인용)",제도,승격,승격 운영 및 임직원 소통,"일정 안내(부서장용, 본인용) 문구 확정",HR,안내/공지할 내용의 초안 컨펌
제도,승격,승격 운영 및 임직원 소통,"일정 안내(부서장용, 본인용)",제도,승격,승격 운영 및 임직원 소통,"일정 안내(부서장용, 본인용) 시스템 발송",Digital Worker,일괄 메일/메시지 발송 작업
제도,승격,승격 운영 및 임직원 소통,"본인지원 안내, 부서장 추천 안내",제도,승격,승격 운영 및 임직원 소통,"본인지원 안내, 부서장 추천 안내 문구 확정",HR,안내/공지할 내용의 초안 컨펌
제도,승격,승격 운영 및 임직원 소통,"본인지원 안내, 부서장 추천 안내",제도,승격,승격 운영 및 임직원 소통,"본인지원 안내, 부서장 추천 안내 시스템 발송",Digital Worker,일괄 메일/메시지 발송 작업
제도,승격,승격 운영 및 임직원 소통,부서장 추천 공지 (1/2차),제도,승격,승격 운영 및 임직원 소통,부서장 추천 공지 (1/2차) 문구 확정,HR,안내/공지할 내용의 초안 컨펌
제도,승격,승격 운영 및 임직원 소통,부서장 추천 공지 (1/2차),제도,승격,승격 운영 및 임직원 소통,부서장 추천 공지 (1/2차) 시스템 발송,Digital Worker,일괄 메일/메시지 발송 작업
