[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic,L3(도메인)
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0536,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0574,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0612,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0653,시상,가이드 수립/배포 및 시스템 준비 2차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0680,시상,가이드 수립/배포 및 시스템 준비 2차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0426,시상,가이드 수립/배포 및 시스템 준비 2차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0458,시상,가이드 수립/배포 및 시스템 준비 2차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0496,시상,가이드 수립/배포 및 시스템 준비 2차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0537,시상,가이드 수립/배포 및 시스템 준비 2차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0575,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0613,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0654,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0681,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0427,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0459,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0428,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0460,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0498,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0539,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0577,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0615,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0656,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0683,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0429,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0461,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0499,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0540,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0578,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0616,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0657,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0684,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0430,시상,가이드 수립/배포 및 시스템 준비 7차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0462,시상,가이드 수립/배포 및 시스템 준비 7차,시스템 준비 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0431,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0463,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0501,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0542,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0580,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0618,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0659,시상,가이드 수립/배포 및 시스템 준비 10차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0686,시상,가이드 수립/배포 및 시스템 준비 10차,배포 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0432,시상,가이드 수립/배포 및 시스템 준비 10차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0464,시상,가이드 수립/배포 및 시스템 준비 10차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0502,시상,가이드 수립/배포 및 시스템 준비 10차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0543,시상,가이드 수립/배포 및 시스템 준비 10차,배포 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0581,시상,가이드 수립/배포 및 시스템 준비 11차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0619,시상,가이드 수립/배포 및 시스템 준비 11차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0660,시상,가이드 수립/배포 및 시스템 준비 11차,배포 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
