[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,피어리뷰,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,피어리뷰,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 기초 자료 취합",Digital Worker,단순 데이터 수집
제도,피어리뷰,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,피어리뷰,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 최종 결과 확정",HR,담당자 최종 검토 및 확정
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성) 문구 및 대상자 확정",HR,안내 내용의 적절성 검토
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성) 알림 발송",Digital Worker,시스템을 통한 일괄 전송
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인) 문구 및 대상자 확정",HR,안내 내용의 적절성 검토
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인) 알림 발송",Digital Worker,시스템을 통한 일괄 전송
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성) 문구 및 대상자 확정,HR,안내 내용의 적절성 검토
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성) 알림 발송,Digital Worker,시스템을 통한 일괄 전송
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검 일정 및 자원 확정,HR,복잡한 일정 조율 및 기획
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검 참석 안내문 발송,Digital Worker,대상자 대량 알림
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검 결과 리포트 취합,Digital Worker,실행 결과의 기계적 수합
제도,피어리뷰,결과 분석/보고 및 결과 안내,상세 입력 내용 분석/인사이트 도출,제도,피어리뷰,결과 분석/보고 및 결과 안내,상세 입력 내용 분석/인사이트 도출 증빙 데이터 대조,Digital Worker,시스템 데이터와 입력값 대조
제도,피어리뷰,결과 분석/보고 및 결과 안내,상세 입력 내용 분석/인사이트 도출,제도,피어리뷰,결과 분석/보고 및 결과 안내,상세 입력 내용 분석/인사이트 도출 시스템 등록,Digital Worker,확정값의 기계적 적재
제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 보고서 작성,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 보고서 작성 기초 데이터 추출,Digital Worker,Workday 등 시스템 리포트 확보
제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 보고서 작성,제도,피어리뷰,결과 분석/보고 및 결과 안내,결과 보고서 작성 분석 결과/기안서 확정,HR,인사적 통찰이 포함된 최종안 확정
제도,피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,제도,피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지 문구 및 대상자 확정,HR,안내 내용의 적절성 검토
제도,피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,제도,피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지 알림 발송,Digital Worker,시스템을 통한 일괄 전송
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가 운영 가이드 수립 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,제도,업적평가,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포 문구 및 대상자 확정,HR,안내 내용의 적절성 검토
제도,업적평가,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,제도,업적평가,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포 알림 발송,Digital Worker,시스템을 통한 일괄 전송
제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅,제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅,제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅,제도,업적평가,가이드 수립/배포 및 시스템 준비,업적평가 시스템 셋팅 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검 기초 자료 취합,Digital Worker,단순 데이터 수집
제도,업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검 최종 결과 확정,HR,담당자 최종 검토 및 확정
제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,업적평가,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 기초 자료 취합",Digital Worker,단순 데이터 수집
제도,업적평가,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,업적평가,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행 최종 결과 확정",HR,담당자 최종 검토 및 확정
제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지,제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지,제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지 결과 확정,HR,정성적 판단 및 최종 의사결정
제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지,제도,업적평가,업적평가 운영 / 임직원 소통,평가일정 전사 공지 결과 통보 발송,Digital Worker,확정 결과의 시스템 일괄 발송
제도,업적평가,업적평가 운영 / 임직원 소통,부서원/부서장 가이드 배포,제도,업적평가,업적평가 운영 / 임직원 소통,부서원/부서장 가이드 배포 문구 및 대상자 확정,HR,안내 내용의 적절성 검토
제도,업적평가,업적평가 운영 / 임직원 소통,부서원/부서장 가이드 배포,제도,업적평가,업적평가 운영 / 임직원 소통,부서원/부서장 가이드 배포 알림 발송,Digital Worker,시스템을 통한 일괄 전송
제도,업적평가,업적평가 운영 / 임직원 소통,부서장 평가 및 평가의견 입력,제도,업적평가,업적평가 운영 / 임직원 소통,부서장 평가 및 평가의견 입력 대상자/기준 취합,Digital Worker,시스템 및 메일 데이터 기초 수합
제도,업적평가,업적평가 운영 / 임직원 소통,부서장 평가 및 평가의견 입력,제도,업적평가,업적평가 운영 / 임직원 소통,부서장 평가 및 평가의견 입력 결과 확정,HR,정성적 판단 및 최종 의사결정
